node,day.time,datasubset,datatype,lnlike,destpower.pe,destpower.lb,destpower.ub,destpower.iv,kernpower.pe,kernpower.lb,kernpower.ub,kernpower.iv,offset.pe,offset.lb,offset.ub,offset.iv
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386787,0.337938352,0.455317603,2.497566247,2.701800454,2.60645431,2.801015545,1.291370473,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386821,0.337938351,0.455317609,2.967685146,2.701800651,2.60645431,2.801015547,5.790251346,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386834,0.337938351,0.455317609,2.645007529,2.701800668,2.60645431,2.801015547,4.484265727,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386828,0.337938351,0.455317609,2.828205101,2.701800649,2.60645431,2.801015547,5.654728749,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386733,0.337938358,0.455317575,1.540746383,2.701799469,2.606454309,2.801015542,1.825412262,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386837,0.337938351,0.45531761,2.032628702,2.701800679,2.60645431,2.801015548,4.559074915,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396388522,0.337938344,0.455317648,1.707872676,2.701802008,2.606454328,2.801015637,1.238141321,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.39638683,0.337938351,0.455317609,0.781543554,2.701800649,2.60645431,2.801015547,3.717693961,NA,NA,NA,NA
DESKTOP-MTPK7QB,01/08/2024 23:51,URBAN,ACTUAL,-1264.930864,0.396386717,0.337938353,0.455317599,3.774193811,2.701800293,2.606454309,2.801015541,0.684590779,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,5.938738886,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,3.681067872,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,1.659606251,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.493627797,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,5.419236233,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,1.980703806,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.509764808,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,5.460104515,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,1.122881285,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.35072517,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.558781167,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,3.735136178,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,4.669135606,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.136748028,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,4.031643018,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,5.836366812,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,1.819523271,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.514308023,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,0.61242453,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 01:46,ALL,ACTUAL,-6266.033204,NA,NA,NA,NA,2.901942443,2.859385276,2.945230992,2.678926417,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,5.938738886,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,3.681067872,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,1.659606251,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.493627797,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,5.419236233,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,1.980703806,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.509764808,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,5.460104515,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,1.122881285,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.35072517,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.558781167,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,3.735136178,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,4.669135606,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.136748028,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,4.031643018,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,5.836366812,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,1.819523271,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.514308023,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,0.61242453,NA,NA,NA,NA
DESKTOP-MTPK7QB,02/08/2024 02:47,URBAN,ACTUAL,-1442.877453,NA,NA,NA,NA,2.948262279,2.838251321,3.061040641,2.678926417,NA,NA,NA,NA
